,id,income
0,50001,27878.588
1,50002,29017.465
2,50003,27876.582
3,50004,27906.773
4,50005,29286.541
5,50006,30806.785
6,50007,27967.406
7,50008,32748.785
8,50009,28767.205
9,50010,27876.582
10,50011,29217.09
11,50012,29361.908
12,50013,30593.559
13,50014,27878.375
14,50015,27880.32
15,50016,27876.582
16,50017,27876.582
17,50018,40490.316
18,50019,32191.541
19,50020,27876.582
20,50021,27881.271
21,50022,29832.928
22,50023,27876.582
23,50024,30301.135
24,50025,27879.312
25,50026,35704.977
26,50027,27876.582
27,50028,27878.936
28,50029,30160.637
29,50030,31969.395
30,50031,27876.582
31,50032,35954.71
32,50033,27876.582
33,50034,27876.582
34,50035,33911.89
35,50036,32488.344
36,50037,27876.582
37,50038,28504.564
38,50039,27876.582
39,50040,28530.58
40,50041,29249.807
41,50042,29154.053
42,50043,27945.719
43,50044,27876.582
44,50045,27952.56
45,50046,33489.305
46,50047,39529.62
47,50048,27879.432
48,50049,27876.582
49,50050,27934.57
50,50051,27969.773
51,50052,29632.484
52,50053,36349.754
53,50054,37406.566
54,50055,34565.58
55,50056,27876.582
56,50057,28182.775
57,50058,27876.58
58,50059,27881.262
59,50060,27967.543
60,50061,30089.873
61,50062,27928.041
62,50063,30543.006
63,50064,30943.902
64,50065,32249.555
65,50066,28200.959
66,50067,88565.63
67,50068,27876.582
68,50069,27876.582
69,50070,42679.008
70,50071,27965.219
71,50072,27985.232
72,50073,27876.582
73,50074,30472.627
74,50075,27876.582
75,50076,29669.414
76,50077,32662.242
77,50078,29325.094
78,50079,37584.105
79,50080,58119.47
80,50081,32372.08
81,50082,27879.3
82,50083,30884.602
83,50084,27876.582
84,50085,27922.436
85,50086,35353.016
86,50087,27931.299
87,50088,31212.254
88,50089,35505.824
89,50090,30031.809
90,50091,29359.812
91,50092,30419.188
92,50093,27876.582
93,50094,27877.291
94,50095,29512.924
95,50096,28372.078
96,50097,27877.176
97,50098,28592.684
98,50099,27876.59
99,50100,28649.162
100,50101,28859.26
101,50102,32012.03
102,50103,27878.91
103,50104,27876.582
104,50105,29772.129
105,50106,33309.406
106,50107,27876.582
107,50108,49535.457
108,50109,31979.096
109,50110,34606.4
110,50111,31732.875
111,50112,27876.592
112,50113,27879.615
113,50114,28644.646
114,50115,29389.63
115,50116,37143.81
116,50117,28025.389
117,50118,28903.17
118,50119,30151.863
119,50120,31640.88
120,50121,27876.582
121,50122,27968.52
122,50123,85370.65
123,50124,27876.582
124,50125,90772.65
125,50126,31621.998
126,50127,27876.676
127,50128,27876.582
128,50129,32427.594
129,50130,28907.805
130,50131,28582.531
131,50132,27876.582
132,50133,27876.584
133,50134,27933.514
134,50135,27876.582
135,50136,28974.258
136,50137,27876.582
137,50138,27890.35
138,50139,31681.95
139,50140,27917.402
140,50141,27876.582
141,50142,29453.398
142,50143,30706.121
143,50144,27876.582
144,50145,29860.104
145,50146,27876.582
146,50147,29198.328
147,50148,29159.092
148,50149,27876.582
149,50150,30306.264
150,50151,27922.365
151,50152,31851.705
152,50153,30139.15
153,50154,33518.902
154,50155,27876.582
155,50156,30214.895
156,50157,31348.486
157,50158,27876.582
158,50159,27876.582
159,50160,28782.94
160,50161,30894.543
161,50162,29967.65
162,50163,27876.586
163,50164,27876.582
164,50165,32126.01
165,50166,27876.582
166,50167,29194.32
167,50168,32539.22
168,50169,35657.43
169,50170,27876.582
170,50171,38087.562
171,50172,27942.764
172,50173,29124.215
173,50174,27876.582
174,50175,28709.807
175,50176,28949.69
176,50177,32010.64
177,50178,31477.867
178,50179,33188.74
179,50180,28472.863
180,50181,30101.31
181,50182,27882.39
182,50183,32188.512
183,50184,31730.24
184,50185,27943.371
185,50186,31793.889
186,50187,27876.582
187,50188,27876.582
188,50189,27876.582
189,50190,28050.729
190,50191,27876.582
191,50192,29929.564
192,50193,27940.418
193,50194,27876.596
194,50195,32307.73
195,50196,27876.582
196,50197,27876.584
197,50198,28085.867
198,50199,27876.598
199,50200,27876.582
200,50201,96045.18
201,50202,30074.482
202,50203,36207.816
203,50204,30929.867
204,50205,27876.582
205,50206,27876.582
206,50207,27876.582
207,50208,83601.08
208,50209,27876.582
209,50210,27876.582
210,50211,27876.582
211,50212,27876.582
212,50213,27876.582
213,50214,27876.582
214,50215,27906.973
215,50216,29296.955
216,50217,30415.482
217,50218,27878.527
218,50219,32487.836
219,50220,29317.566
220,50221,28193.12
221,50222,28714.027
222,50223,30835.484
223,50224,27876.582
224,50225,27876.582
225,50226,27876.592
226,50227,38932.81
227,50228,27876.582
228,50229,31563.285
229,50230,28571.77
230,50231,34274.746
231,50232,35091.297
232,50233,32229.795
233,50234,28371.617
234,50235,29484.238
235,50236,28070.441
236,50237,31318.91
237,50238,27876.582
238,50239,27878.404
239,50240,27876.623
240,50241,27900.531
241,50242,27876.582
242,50243,28644.115
243,50244,28248.73
244,50245,41505.805
245,50246,31357.23
246,50247,32249.146
247,50248,36121.523
248,50249,30700.857
249,50250,27961.459
250,50251,38345.742
251,50252,27876.582
252,50253,27876.582
253,50254,31597.236
254,50255,31518.424
255,50256,27876.582
256,50257,66582.41
257,50258,27989.496
258,50259,27918.566
259,50260,27876.639
260,50261,29514.21
261,50262,27876.582
262,50263,27876.582
263,50264,27876.64
264,50265,29240.85
265,50266,30277.924
266,50267,27876.582
267,50268,27876.582
268,50269,29133.18
269,50270,30143.47
270,50271,36233.754
271,50272,29664.984
272,50273,29452.145
273,50274,27876.582
274,50275,27876.582
275,50276,28752.37
276,50277,28193.15
277,50278,31316.834
278,50279,27876.646
279,50280,27876.582
280,50281,28940.672
281,50282,27876.59
282,50283,27878.295
283,50284,28023.688
284,50285,27876.582
285,50286,32495.297
286,50287,27876.582
287,50288,32919.67
288,50289,27876.582
289,50290,27876.582
290,50291,27876.582
291,50292,29504.803
292,50293,39555.77
293,50294,27876.582
294,50295,27876.582
295,50296,27882.312
296,50297,31058.082
297,50298,27876.582
298,50299,39349.914
299,50300,30927.55
300,50301,28833.346
301,50302,28832.266
302,50303,31470.92
303,50304,33212.082
304,50305,28993.75
305,50306,39903.902
306,50307,27876.582
307,50308,27876.582
308,50309,33824.2
309,50310,31656.713
310,50311,27876.582
311,50312,27876.582
312,50313,32337.66
313,50314,32835.54
314,50315,27892.164
315,50316,27876.582
316,50317,30681.822
317,50318,29084.914
318,50319,31184.402
319,50320,27876.637
320,50321,117534.46
321,50322,27876.582
322,50323,27876.582
323,50324,27876.582
324,50325,27876.621
325,50326,27888.75
326,50327,30327.71
327,50328,28882.447
328,50329,28506.035
329,50330,27876.582
330,50331,27876.582
331,50332,31830.44
332,50333,36072.938
333,50334,27876.582
334,50335,38496.56
335,50336,27876.95
336,50337,31518.045
337,50338,28325.664
338,50339,27876.582
339,50340,27876.582
340,50341,29664.578
341,50342,27876.582
342,50343,27879.152
343,50344,39358.152
344,50345,28766.678
345,50346,31156.613
346,50347,28546.678
347,50348,33136.82
348,50349,27876.582
349,50350,30446.361
350,50351,27876.582
351,50352,30157.08
352,50353,27876.582
353,50354,27897.75
354,50355,28735.85
355,50356,34626.84
356,50357,27876.582
357,50358,46733.816
358,50359,27876.582
359,50360,27961.504
360,50361,28933.258
361,50362,31190.686
362,50363,30177.348
363,50364,31192.867
364,50365,29265.496
365,50366,29448.225
366,50367,28647.879
367,50368,31163.65
368,50369,28705.059
369,50370,29536.18
370,50371,27937.344
371,50372,28813.303
372,50373,27876.582
373,50374,27876.648
374,50375,27901.713
375,50376,28250.559
376,50377,34181.41
377,50378,31851.66
378,50379,29484.82
379,50380,30634.936
380,50381,29286.814
381,50382,29120.508
382,50383,27876.582
383,50384,31408.037
384,50385,27951.656
385,50386,27876.582
386,50387,29541.203
387,50388,27876.582
388,50389,27876.582
389,50390,40421.098
390,50391,27876.582
391,50392,27876.861
392,50393,27879.238
393,50394,27886.354
394,50395,27876.582
395,50396,27876.582
396,50397,28048.088
397,50398,27877.516
398,50399,27876.582
399,50400,27876.582
400,50401,36927.906
401,50402,28098.188
402,50403,30784.83
403,50404,27876.582
404,50405,29465.785
405,50406,27876.582
406,50407,35527.23
407,50408,27876.582
408,50409,28377.525
409,50410,34012.824
410,50411,27876.582
411,50412,27876.582
412,50413,27876.582
413,50414,27876.582
414,50415,30720.107
415,50416,27876.58
416,50417,28027.66
417,50418,27876.58
418,50419,33119.773
419,50420,27876.582
420,50421,27876.582
421,50422,28829.521
422,50423,28715.24
423,50424,29694.443
424,50425,27876.59
425,50426,29476.496
426,50427,29500.162
427,50428,32687.713
428,50429,27876.582
429,50430,35156.082
430,50431,27876.582
431,50432,32868.023
432,50433,32705.941
433,50434,30028.348
434,50435,51180.457
435,50436,27926.094
436,50437,27996.943
437,50438,27876.58
438,50439,29820.898
439,50440,34058.27
440,50441,28005.285
441,50442,28440.738
442,50443,34625.152
443,50444,34413.844
444,50445,27876.582
445,50446,29370.021
446,50447,29047.041
447,50448,27876.582
448,50449,27876.582
449,50450,41358.71
450,50451,29353.568
451,50452,28753.518
452,50453,31273.025
453,50454,31273.13
454,50455,40871.81
455,50456,31136.18
456,50457,27877.12
457,50458,27876.582
458,50459,27876.588
459,50460,31999.787
460,50461,33399.63
461,50462,35417.39
462,50463,29526.465
463,50464,27896.994
464,50465,30779.012
465,50466,27876.582
466,50467,37181.656
467,50468,27903.754
468,50469,27950.066
469,50470,34681.66
470,50471,27876.582
471,50472,33188.207
472,50473,27876.729
473,50474,28811.34
474,50475,28975.283
475,50476,29779.508
476,50477,31051.188
477,50478,29020.082
478,50479,28772.348
479,50480,38871.832
480,50481,29448.828
481,50482,29304.93
482,50483,31185.314
483,50484,28000.5
484,50485,47050.95
485,50486,27876.662
486,50487,28936.646
487,50488,30719.053
488,50489,42073.668
489,50490,28403.838
490,50491,27876.582
491,50492,27876.582
492,50493,28480.855
493,50494,29365.055
494,50495,27876.582
495,50496,31351.549
496,50497,28258.053
497,50498,31559.852
498,50499,27903.455
499,50500,27876.582
500,50501,29819.947
501,50502,36103.53
502,50503,30237.67
503,50504,29611.244
504,50505,28065.96
505,50506,29507.86
506,50507,28498.65
507,50508,43431.402
508,50509,31623.266
509,50510,29733.033
510,50511,27876.582
511,50512,28195.93
512,50513,29048.988
513,50514,27876.582
514,50515,29622.38
515,50516,27876.582
516,50517,27876.582
517,50518,31521.58
518,50519,27876.582
519,50520,27876.582
520,50521,27876.582
521,50522,33723.992
522,50523,29459.734
523,50524,33259.13
524,50525,27881.127
525,50526,27876.582
526,50527,50881.094
527,50528,27882.344
528,50529,30802.852
529,50530,27876.584
530,50531,27876.582
531,50532,29227.55
532,50533,27876.582
533,50534,27876.582
534,50535,32969.49
535,50536,27876.744
536,50537,27876.582
537,50538,36451.125
538,50539,38902.65
539,50540,38392.15
540,50541,27943.547
541,50542,29548.81
542,50543,29865.227
543,50544,27880.484
544,50545,29196.133
545,50546,39147.93
546,50547,27876.582
547,50548,28443.092
548,50549,37580.11
549,50550,42414.87
550,50551,29023.225
551,50552,34319.555
552,50553,30939.5
553,50554,28702.76
554,50555,27876.582
555,50556,30060.459
556,50557,27935.207
557,50558,27876.582
558,50559,32893.64
559,50560,32251.746
560,50561,27876.582
561,50562,27879.078
562,50563,27876.582
563,50564,40902.105
564,50565,30034.508
565,50566,36082.164
566,50567,36664.63
567,50568,32789.31
568,50569,29252.953
569,50570,27957.936
570,50571,29321.422
571,50572,27876.582
572,50573,41941.445
573,50574,27876.582
574,50575,28940.678
575,50576,27944.676
576,50577,28716.12
577,50578,33247.41
578,50579,27906.857
579,50580,27878.87
580,50581,27876.582
581,50582,27876.807
582,50583,29509.178
583,50584,29038.723
584,50585,27879.19
585,50586,28114.59
586,50587,30789.877
587,50588,27876.582
588,50589,28399.453
589,50590,34385.55
590,50591,30600.207
591,50592,33221.867
592,50593,35069.375
593,50594,27876.582
594,50595,27895.672
595,50596,28652.07
596,50597,27876.582
597,50598,27876.582
598,50599,31068.658
599,50600,28468.152
600,50601,31110.895
601,50602,32496.074
602,50603,28315.809
603,50604,29092.531
604,50605,28974.123
605,50606,30231.01
606,50607,28197.744
607,50608,39526.797
608,50609,27925.332
609,50610,35855.977
610,50611,37234.465
