,id,income
0,50001,25419.707
1,50002,23080.994
2,50003,32704.996
3,50004,21718.98
4,50005,32938.49
5,50006,32540.896
6,50007,20511.377
7,50008,44689.625
8,50009,25657.107
9,50010,36185.703
10,50011,20047.129
11,50012,21775.125
12,50013,52568.85
13,50014,38756.348
14,50015,55185.688
15,50016,25203.646
16,50017,30065.564
17,50018,37792.11
18,50019,25065.857
19,50020,26895.014
20,50021,19720.969
21,50022,40732.215
22,50023,30419.68
23,50024,25338.53
24,50025,20472.928
25,50026,71912.7
26,50027,31812.223
27,50028,25934.55
28,50029,23754.756
29,50030,25061.945
30,50031,18441.191
31,50032,58545.547
32,50033,23179.867
33,50034,18727.336
34,50035,39452.637
35,50036,26906.225
36,50037,36601.617
37,50038,23985.033
38,50039,29383.31
39,50040,25194.55
40,50041,36022.29
41,50042,24943.904
42,50043,17222.896
43,50044,28904.775
44,50045,32689.861
45,50046,29680.863
46,50047,38126.58
47,50048,24222.238
48,50049,24085.148
49,50050,26733.8
50,50051,30162.537
51,50052,45178.35
52,50053,41824.895
53,50054,32756.635
54,50055,40727.44
55,50056,33235.133
56,50057,30384.389
57,50058,20074.084
58,50059,16868.994
59,50060,36757.883
60,50061,38489.137
61,50062,47650.57
62,50063,28078.613
63,50064,23422.242
64,50065,32059.414
65,50066,27296.107
66,50067,89243.34
67,50068,26323.592
68,50069,22519.225
69,50070,25590.53
70,50071,31762.23
71,50072,21313.625
72,50073,24323.73
73,50074,34915.125
74,50075,30759.29
75,50076,29534.87
76,50077,47325.684
77,50078,47131.6
78,50079,37063.742
79,50080,44669.254
80,50081,28685.031
81,50082,23043.818
82,50083,29253.791
83,50084,24085.148
84,50085,27732.39
85,50086,36956.63
86,50087,18827.31
87,50088,39011.95
88,50089,101438.97
89,50090,16932.139
90,50091,18847.4
91,50092,19917.598
92,50093,27989.824
93,50094,29479.371
94,50095,30017.666
95,50096,30947.77
96,50097,22817.842
97,50098,26034.857
98,50099,17815.182
99,50100,30311.266
100,50101,25132.482
101,50102,40136.2
102,50103,25082.674
103,50104,23184.797
104,50105,30994.838
105,50106,34464.355
106,50107,28367.867
107,50108,47455.77
108,50109,44354.348
109,50110,28556.258
110,50111,39234.133
111,50112,23608.447
112,50113,39869.836
113,50114,29236.916
114,50115,49435.535
115,50116,81279.16
116,50117,23734.344
117,50118,21909.994
118,50119,31737.398
119,50120,34231.953
120,50121,27685.637
121,50122,39430.562
122,50123,75959.04
123,50124,21688.205
124,50125,67375.13
125,50126,31934.346
126,50127,18448.6
127,50128,20981.785
128,50129,30896.154
129,50130,28343.316
130,50131,17929.268
131,50132,23179.867
132,50133,45811.97
133,50134,23925.273
134,50135,26137.842
135,50136,30225.375
136,50137,11562.665
137,50138,26124.021
138,50139,33679.04
139,50140,78106.44
140,50141,24530.307
141,50142,56722.613
142,50143,34858.145
143,50144,27223.943
144,50145,21936.857
145,50146,20683.004
146,50147,62471.914
147,50148,23894.965
148,50149,16328.64
149,50150,39660.266
150,50151,15760.013
151,50152,32627.982
152,50153,38884.76
153,50154,97632.98
154,50155,15887.524
155,50156,38647.656
156,50157,36245.266
157,50158,68072.734
158,50159,29256.672
159,50160,20610.77
160,50161,34788.473
161,50162,41723.11
162,50163,19151.807
163,50164,23824.877
164,50165,68497.97
165,50166,20061.488
166,50167,18487.596
167,50168,20466.186
168,50169,33057.105
169,50170,17578.273
170,50171,46049.758
171,50172,13347.11
172,50173,37097.984
173,50174,26323.592
174,50175,25787.018
175,50176,26967.412
176,50177,26231.102
177,50178,22779.2
178,50179,35929.875
179,50180,98698.875
180,50181,29313.0
181,50182,42063.65
182,50183,34444.04
183,50184,27352.137
184,50185,29822.35
185,50186,34257.496
186,50187,41117.707
187,50188,44720.58
188,50189,23184.797
189,50190,27849.51
190,50191,37543.605
191,50192,82113.59
192,50193,27177.14
193,50194,17033.934
194,50195,34123.344
195,50196,22752.25
196,50197,23370.322
197,50198,29310.56
198,50199,26794.979
199,50200,24085.148
200,50201,66417.96
201,50202,37815.0
202,50203,36816.863
203,50204,36632.15
204,50205,23184.797
205,50206,17219.295
206,50207,37679.31
207,50208,61617.26
208,50209,26323.592
209,50210,22279.516
210,50211,31184.148
211,50212,22168.758
212,50213,23179.867
213,50214,24122.646
214,50215,62436.355
215,50216,30749.703
216,50217,36984.008
217,50218,26771.89
218,50219,32453.275
219,50220,44571.31
220,50221,22604.004
221,50222,37633.49
222,50223,58764.062
223,50224,24085.148
224,50225,31292.598
225,50226,24527.504
226,50227,92379.55
227,50228,19374.37
228,50229,43820.246
229,50230,38928.08
230,50231,30309.178
231,50232,56746.844
232,50233,25205.207
233,50234,25636.611
234,50235,31151.834
235,50236,32884.79
236,50237,29404.098
237,50238,15873.052
238,50239,16836.76
239,50240,22097.254
240,50241,33961.746
241,50242,27228.875
242,50243,24545.395
243,50244,17255.486
244,50245,29816.06
245,50246,33414.406
246,50247,32164.24
247,50248,28607.215
248,50249,32121.324
249,50250,13557.692
250,50251,48394.664
251,50252,20290.654
252,50253,27666.787
253,50254,25357.904
254,50255,38416.86
255,50256,23418.445
256,50257,88766.95
257,50258,29615.096
258,50259,27905.666
259,50260,23369.752
260,50261,6801.017
261,50262,44172.555
262,50263,24823.475
263,50264,25192.09
264,50265,25439.41
265,50266,22975.84
266,50267,50919.152
267,50268,44614.95
268,50269,31815.812
269,50270,23556.926
270,50271,36539.613
271,50272,39592.56
272,50273,24285.152
273,50274,26174.557
274,50275,23874.557
275,50276,61502.93
276,50277,23023.104
277,50278,20526.398
278,50279,31403.885
279,50280,21974.508
280,50281,26116.732
281,50282,34953.74
282,50283,18895.914
283,50284,15629.897
284,50285,47040.09
285,50286,55584.277
286,50287,20279.654
287,50288,20145.637
288,50289,25880.752
289,50290,32939.184
290,50291,58928.184
291,50292,20915.56
292,50293,82228.9
293,50294,28895.105
294,50295,30581.62
295,50296,19196.562
296,50297,30814.465
297,50298,21021.852
298,50299,34892.01
299,50300,28961.469
300,50301,17260.598
301,50302,20635.723
302,50303,28488.766
303,50304,22009.705
304,50305,29395.814
305,50306,29618.537
