,id,income
0,50001,26685.072
1,50002,22767.404
2,50003,31411.139
3,50004,21182.398
4,50005,32526.654
5,50006,33015.57
6,50007,24075.912
7,50008,39449.434
8,50009,26336.629
9,50010,36295.246
10,50011,21704.115
11,50012,21713.018
12,50013,51796.367
13,50014,38380.207
14,50015,68517.984
15,50016,24529.209
16,50017,29278.99
17,50018,36507.26
18,50019,24805.195
19,50020,28052.75
20,50021,21483.867
21,50022,39605.152
22,50023,30175.783
23,50024,29750.775
24,50025,19308.3
25,50026,61263.79
26,50027,30998.299
27,50028,25847.86
28,50029,25448.178
29,50030,24278.99
30,50031,17586.916
31,50032,70754.42
32,50033,22821.338
33,50034,19535.121
34,50035,39699.117
35,50036,27324.926
36,50037,34509.656
37,50038,23924.086
38,50039,30334.596
39,50040,26960.375
40,50041,33854.08
41,50042,26123.943
42,50043,22694.28
43,50044,27355.98
44,50045,31302.225
45,50046,27777.875
46,50047,45429.895
47,50048,24090.883
48,50049,23490.16
49,50050,25843.55
50,50051,29595.748
51,50052,48122.363
52,50053,38673.254
53,50054,42790.97
54,50055,44542.816
55,50056,32279.572
56,50057,29692.8
57,50058,21094.264
58,50059,16650.004
59,50060,38570.43
60,50061,36984.844
61,50062,48629.066
62,50063,27751.643
63,50064,24676.355
64,50065,33383.17
65,50066,26049.33
66,50067,84261.87
67,50068,24782.488
68,50069,22773.807
69,50070,28004.07
70,50071,31626.957
71,50072,20852.99
72,50073,23184.604
73,50074,33189.41
74,50075,30711.512
75,50076,30716.021
76,50077,45286.312
77,50078,41316.43
78,50079,36317.734
79,50080,55050.67
80,50081,29942.531
81,50082,24899.06
82,50083,35254.0
83,50084,23490.16
84,50085,27449.459
85,50086,34482.617
86,50087,19525.996
87,50088,38514.92
88,50089,79644.14
89,50090,19655.385
90,50091,18116.324
91,50092,23605.918
92,50093,26107.592
93,50094,28464.514
94,50095,28391.08
95,50096,28544.602
96,50097,24687.496
97,50098,27553.21
98,50099,22303.402
99,50100,30412.94
100,50101,25589.732
101,50102,40281.53
102,50103,25100.354
103,50104,22029.271
104,50105,30271.025
105,50106,35321.39
106,50107,28265.756
107,50108,49306.418
108,50109,47112.402
109,50110,31318.025
110,50111,52464.707
111,50112,24197.56
112,50113,44997.332
113,50114,28281.871
114,50115,52786.504
115,50116,40593.734
116,50117,24403.822
117,50118,22822.56
118,50119,30029.09
119,50120,34227.84
120,50121,26944.479
121,50122,40955.79
122,50123,43262.53
123,50124,22469.578
124,50125,60022.336
125,50126,34650.383
126,50127,18028.508
127,50128,21406.24
128,50129,32954.83
129,50130,26620.709
130,50131,19430.424
131,50132,22821.338
132,50133,44499.934
133,50134,23803.865
134,50135,25911.156
135,50136,29014.238
136,50137,14720.423
137,50138,26529.562
138,50139,31679.668
139,50140,78549.914
140,50141,24896.926
141,50142,59987.863
142,50143,34419.156
143,50144,26243.37
144,50145,23302.17
145,50146,21063.164
146,50147,51762.652
147,50148,23712.445
148,50149,15827.888
149,50150,40931.344
150,50151,19087.695
151,50152,32638.611
152,50153,40797.65
153,50154,82393.9
154,50155,19177.354
155,50156,39412.312
156,50157,39335.234
157,50158,48887.36
158,50159,29423.287
159,50160,22671.137
160,50161,32747.303
161,50162,40638.688
162,50163,22158.39
163,50164,25591.861
164,50165,70537.14
165,50166,19452.982
166,50167,19618.65
167,50168,22139.465
168,50169,32467.031
169,50170,18325.312
170,50171,41602.88
171,50172,13813.06
172,50173,36865.31
173,50174,24782.488
