,id,income
0,50001,26138.61
1,50002,22914.568
2,50003,32906.367
3,50004,21653.52
4,50005,33318.426
5,50006,33272.16
6,50007,20511.377
7,50008,45323.316
8,50009,25657.107
9,50010,34918.887
10,50011,19902.164
11,50012,22336.385
12,50013,51078.855
13,50014,39090.184
14,50015,53297.164
15,50016,25024.098
16,50017,29917.096
17,50018,38314.31
18,50019,24822.125
19,50020,27779.531
20,50021,19851.28
21,50022,40732.215
22,50023,30435.746
23,50024,26126.986
24,50025,20472.928
25,50026,71443.24
26,50027,31776.695
27,50028,26031.865
28,50029,25265.535
29,50030,24901.559
30,50031,18431.94
31,50032,55739.312
32,50033,23179.867
33,50034,18068.404
34,50035,39729.58
35,50036,26848.125
36,50037,36852.258
37,50038,24153.703
38,50039,29273.459
39,50040,25194.55
40,50041,35836.008
41,50042,25280.336
42,50043,17222.896
43,50044,29341.639
44,50045,33257.168
45,50046,29211.979
46,50047,39950.934
47,50048,24273.646
48,50049,24085.148
49,50050,26439.973
50,50051,30162.537
51,50052,44610.293
52,50053,42541.76
53,50054,33507.49
54,50055,42541.67
55,50056,33900.473
56,50057,30243.521
57,50058,19960.867
58,50059,16761.814
59,50060,37845.008
60,50061,40038.18
61,50062,47293.75
62,50063,27746.988
63,50064,23318.059
64,50065,32988.062
65,50066,27296.107
66,50067,88646.43
67,50068,26323.592
68,50069,22188.154
69,50070,25878.709
70,50071,31363.385
71,50072,21438.814
72,50073,24323.73
73,50074,34430.766
74,50075,30745.867
75,50076,29813.873
76,50077,46627.418
77,50078,43359.055
78,50079,36434.523
79,50080,49623.566
80,50081,29675.22
81,50082,23202.104
82,50083,30862.832
83,50084,24085.148
84,50085,27929.426
85,50086,36956.63
86,50087,18449.828
87,50088,39282.777
88,50089,92563.32
89,50090,16751.424
90,50091,18847.4
91,50092,20817.113
92,50093,27989.824
93,50094,29479.371
94,50095,30530.219
95,50096,30515.979
96,50097,22416.197
97,50098,26246.582
98,50099,17815.182
99,50100,31006.598
100,50101,25058.58
101,50102,40136.2
102,50103,25030.078
103,50104,23184.797
104,50105,30994.838
105,50106,34648.547
106,50107,29179.498
107,50108,47018.51
108,50109,46796.418
109,50110,28556.258
110,50111,41854.848
111,50112,23608.447
112,50113,40959.027
113,50114,29327.14
114,50115,48550.63
115,50116,81279.16
116,50117,23753.02
117,50118,21679.848
118,50119,31350.1
119,50120,35027.51
