,id,income
0,50001,25855.969
1,50002,21402.553
2,50003,32764.344
3,50004,21267.73
4,50005,33241.29
5,50006,36125.516
6,50007,21388.967
7,50008,49751.023
8,50009,25130.395
9,50010,31719.086
10,50011,19909.127
11,50012,23152.758
12,50013,64155.254
13,50014,40450.938
14,50015,70656.05
15,50016,22918.072
16,50017,30709.818
17,50018,37928.684
18,50019,25450.445
19,50020,37176.695
20,50021,18849.93
21,50022,39246.348
22,50023,26934.316
23,50024,26738.768
24,50025,19988.422
25,50026,107370.85
26,50027,29582.781
27,50028,24789.887
28,50029,26367.76
29,50030,23496.633
30,50031,19829.562
31,50032,63985.203
32,50033,24059.959
33,50034,18105.383
34,50035,40299.375
35,50036,27217.83
36,50037,38538.6
37,50038,21527.826
38,50039,28353.564
39,50040,29427.518
40,50041,38561.664
41,50042,26240.809
42,50043,17942.504
43,50044,30375.45
44,50045,30044.793
45,50046,27363.545
46,50047,45125.22
47,50048,23319.986
48,50049,24980.5
49,50050,25517.73
50,50051,28785.857
51,50052,55856.12
52,50053,46886.77
53,50054,41761.754
54,50055,65154.363
55,50056,34287.7
56,50057,29701.982
57,50058,19263.117
58,50059,16129.886
59,50060,49237.668
60,50061,47761.805
61,50062,55632.105
62,50063,26300.57
63,50064,24566.07
64,50065,40781.434
65,50066,25970.541
66,50067,87364.055
67,50068,25659.064
68,50069,20277.963
69,50070,28675.87
70,50071,30201.309
71,50072,22244.674
72,50073,24519.543
73,50074,34049.52
74,50075,30158.246
75,50076,25286.46
76,50077,61905.7
77,50078,51008.66
78,50079,35978.152
79,50080,68973.27
80,50081,27931.535
81,50082,22408.527
82,50083,34572.734
83,50084,24980.5
84,50085,29526.13
85,50086,48946.605
86,50087,19354.816
87,50088,39506.023
88,50089,105234.125
89,50090,16914.758
90,50091,18362.768
91,50092,22864.742
92,50093,27837.027
93,50094,27385.955
94,50095,29229.082
95,50096,30111.252
96,50097,20894.598
97,50098,28106.652
98,50099,15905.21
99,50100,29094.816
100,50101,25318.148
101,50102,48450.56
102,50103,22335.684
103,50104,23164.594
104,50105,31280.86
105,50106,36212.887
106,50107,30122.3
107,50108,58229.562
108,50109,66959.89
109,50110,32074.646
110,50111,52254.31
111,50112,18201.664
112,50113,51214.242
113,50114,27952.104
114,50115,70574.9
115,50116,72404.445
116,50117,23294.324
117,50118,21952.33
118,50119,31330.201
119,50120,33202.99
120,50121,26269.209
121,50122,51835.125
122,50123,55677.17
123,50124,20751.617
124,50125,59738.074
125,50126,43154.844
126,50127,16880.396
127,50128,18949.602
128,50129,38630.445
129,50130,25916.895
130,50131,18501.033
131,50132,24059.959
132,50133,44836.836
133,50134,23185.701
134,50135,24587.764
135,50136,28166.576
136,50137,10280.407
137,50138,26387.133
138,50139,35437.984
139,50140,70964.46
140,50141,26084.303
141,50142,77708.11
142,50143,37315.223
143,50144,27474.975
144,50145,26937.508
145,50146,21042.873
146,50147,65352.707
147,50148,24617.291
148,50149,17794.178
149,50150,45805.445
150,50151,16558.574
151,50152,30974.932
152,50153,44637.805
153,50154,101124.88
154,50155,17609.727
155,50156,45810.99
156,50157,48170.57
157,50158,69338.65
158,50159,29886.613
159,50160,18399.096
160,50161,33989.96
161,50162,48124.902
162,50163,15889.122
163,50164,22020.525
164,50165,87637.805
165,50166,17228.992
166,50167,13783.024
167,50168,21634.92
168,50169,39622.348
169,50170,16210.194
170,50171,50386.223
171,50172,14504.075
172,50173,34148.69
173,50174,25659.064
174,50175,25389.85
175,50176,25790.375
176,50177,25742.473
177,50178,22922.193
178,50179,34949.02
179,50180,101863.445
180,50181,29029.123
181,50182,43390.07
182,50183,38159.723
183,50184,26670.6
184,50185,30855.32
185,50186,31311.33
186,50187,44457.125
187,50188,58016.855
188,50189,23164.594
189,50190,25938.451
190,50191,48686.312
191,50192,73016.81
192,50193,29530.11
193,50194,15964.817
194,50195,40432.777
195,50196,21536.65
196,50197,23351.277
197,50198,27737.781
198,50199,25214.621
199,50200,24980.5
200,50201,73165.49
201,50202,43791.703
202,50203,36941.457
203,50204,33614.465
204,50205,23164.594
205,50206,18599.37
206,50207,37881.074
207,50208,64128.977
208,50209,25659.064
209,50210,22244.053
210,50211,30146.469
211,50212,20367.352
212,50213,24059.959
213,50214,22910.805
214,50215,80181.89
215,50216,30023.521
216,50217,47925.54
217,50218,23861.607
218,50219,39140.53
219,50220,49786.79
220,50221,20995.781
221,50222,37491.418
222,50223,84329.35
223,50224,24980.5
224,50225,28807.758
225,50226,23815.834
226,50227,99341.27
227,50228,20183.988
228,50229,37744.582
229,50230,53147.254
230,50231,33520.01
231,50232,67247.69
232,50233,26948.531
233,50234,26477.064
234,50235,29683.295
235,50236,29837.516
236,50237,29863.398
237,50238,17265.805
238,50239,16674.82
239,50240,21803.3
240,50241,34864.49
241,50242,26579.605
242,50243,23411.59
243,50244,19028.57
244,50245,33412.625
245,50246,35959.88
246,50247,32631.232
247,50248,27578.914
248,50249,40395.61
249,50250,13792.5205
250,50251,47944.44
251,50252,20481.66
252,50253,27418.37
253,50254,24264.428
254,50255,40517.992
255,50256,23599.002
256,50257,85603.96
257,50258,40692.5
258,50259,27404.43
259,50260,21933.822
260,50261,10950.935
261,50262,48924.14
262,50263,23466.557
263,50264,25039.85
264,50265,25935.793
265,50266,22471.96
266,50267,47822.79
267,50268,54182.87
268,50269,33843.867
269,50270,22736.146
270,50271,45161.06
271,50272,48154.203
272,50273,18226.64
273,50274,25344.361
274,50275,21264.846
275,50276,77569.04
276,50277,23516.855
277,50278,21079.139
278,50279,31948.225
279,50280,21190.44
280,50281,28514.729
281,50282,40369.734
282,50283,18708.734
283,50284,15842.165
284,50285,51613.082
285,50286,74014.26
286,50287,21104.53
287,50288,19799.215
288,50289,25673.758
289,50290,32172.584
290,50291,66214.305
291,50292,22092.086
292,50293,77241.53
293,50294,28757.568
294,50295,36033.305
295,50296,18846.955
296,50297,30215.246
297,50298,20031.121
