,id,income
0,50001,25195.975
1,50002,22161.145
2,50003,29957.438
3,50004,21318.213
4,50005,32242.406
5,50006,32168.684
6,50007,22060.264
7,50008,43633.934
8,50009,25023.703
9,50010,37789.363
10,50011,21220.688
11,50012,22579.732
12,50013,50433.188
13,50014,39284.4
14,50015,59370.273
15,50016,23595.28
16,50017,28913.516
17,50018,35054.387
18,50019,25167.969
19,50020,29970.328
20,50021,19447.186
21,50022,37227.54
22,50023,26225.424
23,50024,26149.877
24,50025,20327.537
25,50026,85753.87
26,50027,29467.928
27,50028,25145.086
28,50029,24571.297
29,50030,24617.27
30,50031,18735.26
31,50032,56427.81
32,50033,22372.02
33,50034,18522.287
34,50035,39506.215
35,50036,27422.084
36,50037,34084.594
37,50038,23365.686
38,50039,28587.637
39,50040,27383.6
40,50041,35431.812
41,50042,24584.727
42,50043,19232.627
43,50044,27121.885
44,50045,30293.809
45,50046,28238.816
46,50047,39316.816
47,50048,23774.812
48,50049,23027.479
49,50050,25890.266
50,50051,28475.084
51,50052,46720.957
52,50053,41749.277
53,50054,36185.504
54,50055,45254.12
55,50056,31990.668
56,50057,29127.877
57,50058,21029.025
58,50059,17998.225
59,50060,38123.754
60,50061,40903.195
61,50062,46508.805
62,50063,27038.91
63,50064,24714.02
64,50065,32578.947
65,50066,26824.326
66,50067,68426.445
67,50068,24039.244
68,50069,21918.441
69,50070,26904.645
70,50071,30100.578
71,50072,21480.635
72,50073,22904.393
73,50074,34509.15
74,50075,29647.482
75,50076,27096.785
76,50077,50299.15
77,50078,47655.938
78,50079,37562.547
79,50080,49332.766
80,50081,28580.377
81,50082,23851.691
82,50083,31275.982
83,50084,23027.479
84,50085,27725.85
85,50086,44553.594
86,50087,20472.83
87,50088,36641.812
88,50089,91169.945
89,50090,18478.047
90,50091,19847.73
91,50092,22159.855
92,50093,25708.0
93,50094,26910.502
94,50095,28997.541
95,50096,28658.754
96,50097,22454.418
97,50098,28009.6
98,50099,19136.05
99,50100,28927.943
100,50101,25695.2
101,50102,39368.133
102,50103,23593.938
103,50104,21348.953
104,50105,29769.52
105,50106,34321.2
106,50107,27415.428
107,50108,47090.453
108,50109,47925.973
109,50110,28780.906
110,50111,46046.125
111,50112,19503.898
112,50113,40361.203
113,50114,27734.037
114,50115,56425.168
115,50116,54984.5
116,50117,23536.98
117,50118,21761.938
118,50119,30844.994
119,50120,31237.229
120,50121,26363.217
121,50122,45575.188
122,50123,50521.766
123,50124,21642.684
124,50125,54181.7
125,50126,34979.383
126,50127,18688.492
127,50128,20752.637
128,50129,34386.926
129,50130,26906.223
130,50131,19208.41
131,50132,22372.02
132,50133,44596.242
133,50134,23242.139
134,50135,22759.098
135,50136,28258.982
136,50137,12671.149
137,50138,25923.39
138,50139,32491.447
139,50140,70961.17
140,50141,23285.96
141,50142,53662.695
142,50143,33884.387
143,50144,25717.77
144,50145,28439.012
145,50146,19696.23
146,50147,58377.742
147,50148,24931.89
148,50149,16687.22
149,50150,40919.28
150,50151,17768.145
151,50152,30673.256
152,50153,36770.562
153,50154,85316.39
154,50155,17385.836
155,50156,40076.82
156,50157,39637.234
157,50158,64830.793
158,50159,28406.334
159,50160,18048.492
160,50161,32294.271
161,50162,41665.992
162,50163,19172.928
163,50164,21985.709
164,50165,75785.766
165,50166,19382.346
166,50167,16516.945
167,50168,21445.062
168,50169,33570.414
169,50170,19183.037
170,50171,46276.53
171,50172,15658.122
172,50173,31938.875
173,50174,24039.244
174,50175,26230.951
175,50176,25594.166
176,50177,25346.865
177,50178,22483.1
178,50179,34625.773
179,50180,85878.96
180,50181,28931.826
181,50182,36838.99
182,50183,34383.082
183,50184,26288.877
184,50185,29179.357
185,50186,31889.936
186,50187,39112.324
187,50188,48679.51
188,50189,21348.953
189,50190,25449.525
190,50191,38147.902
191,50192,78277.89
192,50193,27558.209
193,50194,16624.01
194,50195,34016.254
195,50196,22279.828
196,50197,25311.86
197,50198,26956.688
198,50199,25453.29
199,50200,23027.479
200,50201,77715.1
201,50202,37396.008
202,50203,33626.816
203,50204,33892.43
204,50205,21348.953
205,50206,18233.426
206,50207,34875.207
207,50208,67688.38
208,50209,24039.244
209,50210,20693.496
210,50211,29049.164
211,50212,21651.209
212,50213,22372.02
213,50214,22390.297
214,50215,67801.45
215,50216,29371.062
216,50217,44348.473
217,50218,25069.467
218,50219,33203.266
219,50220,41800.76
220,50221,21989.863
221,50222,34373.27
222,50223,69638.84
223,50224,23027.479
224,50225,28738.22
225,50226,24127.725
226,50227,81459.734
227,50228,18903.174
228,50229,36869.023
229,50230,39289.19
230,50231,31820.236
231,50232,54114.07
232,50233,26958.967
233,50234,24762.164
234,50235,29645.607
235,50236,29205.889
236,50237,29204.572
237,50238,16360.251
