,id,income
0,50001,25619.623
1,50002,21476.86
2,50003,30368.014
3,50004,20414.76
4,50005,28398.756
5,50006,36210.793
6,50007,19758.086
7,50008,36211.06
8,50009,20295.137
9,50010,37601.797
10,50011,19794.305
11,50012,19641.549
12,50013,59776.727
13,50014,35396.035
14,50015,82714.336
15,50016,22752.662
16,50017,27709.275
17,50018,35623.41
18,50019,22116.451
19,50020,33708.484
20,50021,21870.822
21,50022,34845.758
22,50023,26718.559
23,50024,26180.344
24,50025,16890.213
25,50026,74810.29
26,50027,30101.205
27,50028,24099.137
28,50029,23231.322
29,50030,26377.207
30,50031,16510.281
31,50032,61417.258
32,50033,19705.621
33,50034,18940.377
34,50035,36209.875
35,50036,25276.021
36,50037,31189.477
37,50038,23219.4
38,50039,26925.992
39,50040,22496.562
40,50041,37037.08
41,50042,24899.95
42,50043,20054.324
43,50044,29839.94
44,50045,29111.594
45,50046,26998.469
46,50047,33091.73
47,50048,20050.56
48,50049,20052.377
49,50050,25776.545
50,50051,23417.629
51,50052,38081.91
52,50053,32884.92
53,50054,33545.527
54,50055,41398.06
55,50056,28906.633
56,50057,29029.139
57,50058,19884.719
58,50059,16913.959
59,50060,48967.715
60,50061,40586.754
61,50062,47664.914
62,50063,26559.385
63,50064,24128.547
64,50065,31100.953
65,50066,22617.537
66,50067,84387.695
67,50068,21561.018
68,50069,20558.098
69,50070,25686.299
70,50071,31159.37
71,50072,20439.383
72,50073,19727.26
73,50074,37516.99
74,50075,29993.85
75,50076,28431.049
76,50077,40561.04
77,50078,75685.33
78,50079,32461.611
79,50080,78739.03
80,50081,29775.088
81,50082,22531.398
82,50083,32249.52
83,50084,20052.377
84,50085,30499.457
85,50086,36899.383
86,50087,19857.14
87,50088,37223.984
88,50089,83338.305
89,50090,18347.453
90,50091,18793.807
91,50092,24429.814
92,50093,22993.59
93,50094,26272.213
94,50095,26511.168
95,50096,28066.227
96,50097,22667.846
97,50098,29302.715
98,50099,20056.0
99,50100,30278.438
100,50101,23653.432
101,50102,43143.03
102,50103,23925.486
103,50104,19061.307
104,50105,28761.37
105,50106,34520.87
106,50107,29204.273
107,50108,48407.902
108,50109,52229.438
109,50110,28858.537
110,50111,57893.57
111,50112,21561.998
112,50113,47735.266
113,50114,27018.258
114,50115,76499.03
115,50116,59072.273
116,50117,23728.404
117,50118,23170.873
118,50119,29126.586
119,50120,30682.426
120,50121,25136.492
121,50122,34850.08
122,50123,81306.0
123,50124,19766.701
124,50125,61035.535
125,50126,37428.64
126,50127,18596.223
127,50128,20160.77
128,50129,33867.945
129,50130,23078.1
130,50131,17867.205
131,50132,19705.621
132,50133,41505.33
133,50134,20210.326
134,50135,23822.172
135,50136,31543.705
136,50137,15081.47
137,50138,24265.738
138,50139,27571.225
139,50140,82204.23
140,50141,23081.846
141,50142,84473.3
142,50143,32363.518
143,50144,22552.088
144,50145,20251.125
145,50146,18275.027
146,50147,75510.26
147,50148,21829.555
148,50149,14187.712
149,50150,33645.625
150,50151,19046.697
151,50152,28703.207
152,50153,36863.83
153,50154,84224.07
154,50155,18689.898
155,50156,41618.707
156,50157,38092.363
157,50158,57244.254
158,50159,25040.953
159,50160,19706.406
160,50161,29206.932
161,50162,47954.004
162,50163,20055.254
163,50164,22576.234
164,50165,86278.22
165,50166,21914.14
166,50167,16882.174
167,50168,20841.902
168,50169,30910.715
169,50170,16968.285
170,50171,37213.715
171,50172,14116.989
172,50173,32682.076
173,50174,21561.018
174,50175,22694.676
175,50176,26158.031
176,50177,25812.344
177,50178,21101.74
178,50179,31835.297
179,50180,80313.664
180,50181,22177.547
181,50182,24307.314
182,50183,30215.758
183,50184,25212.174
184,50185,29451.418
185,50186,31556.168
186,50187,37814.055
187,50188,54119.74
188,50189,19061.307
189,50190,25221.45
190,50191,33188.426
191,50192,60190.816
192,50193,35338.1
193,50194,19927.059
194,50195,32949.125
195,50196,22281.984
196,50197,23116.95
197,50198,24528.938
198,50199,23929.156
199,50200,20052.377
200,50201,81848.3
201,50202,42329.863
202,50203,32364.379
203,50204,31129.236
204,50205,19061.307
205,50206,16885.385
206,50207,36087.293
207,50208,66715.63
208,50209,21561.018
209,50210,18714.553
210,50211,28931.94
211,50212,20933.246
212,50213,19705.621
213,50214,21331.582
214,50215,67652.7
215,50216,28691.172
216,50217,47628.184
217,50218,21586.766
218,50219,30678.408
219,50220,33873.336
220,50221,21577.518
221,50222,34429.39
222,50223,82074.56
223,50224,20052.377
224,50225,26069.14
225,50226,24250.666
226,50227,83689.836
227,50228,16534.043
228,50229,44912.465
229,50230,32631.709
230,50231,29101.445
231,50232,46776.973
232,50233,24537.598
233,50234,24596.559
234,50235,26057.5
235,50236,27729.984
236,50237,29188.793
237,50238,14987.06
238,50239,19732.488
239,50240,21946.24
240,50241,32701.822
241,50242,21907.771
242,50243,19038.598
243,50244,19821.871
244,50245,32053.19
245,50246,31681.553
246,50247,30334.912
247,50248,27988.129
248,50249,39466.25
249,50250,16899.865
250,50251,37088.746
251,50252,19972.898
252,50253,22673.613
253,50254,21759.363
254,50255,30129.625
255,50256,19380.51
256,50257,87237.82
257,50258,36704.367
258,50259,25002.479
259,50260,22475.873
260,50261,12026.509
261,50262,37035.414
262,50263,24208.76
263,50264,26930.08
264,50265,22982.207
265,50266,22350.96
266,50267,55473.203
267,50268,44072.746
268,50269,29320.309
269,50270,21583.002
270,50271,39937.543
271,50272,35451.54
272,50273,21909.846
273,50274,26930.451
274,50275,21712.713
275,50276,82323.57
276,50277,22756.02
277,50278,19946.535
278,50279,29483.713
279,50280,16396.697
