,id,income
0,50001,28378.188
1,50002,21089.658
2,50003,37260.5
3,50004,24980.984
4,50005,25561.094
5,50006,26244.498
6,50007,23028.97
7,50008,29080.758
8,50009,25155.5
9,50010,24420.947
10,50011,23492.078
11,50012,23155.668
12,50013,39972.215
13,50014,34173.445
14,50015,50687.867
15,50016,37260.5
16,50017,37260.5
17,50018,32762.186
18,50019,27472.643
19,50020,37260.5
20,50021,23074.764
21,50022,29861.664
22,50023,37260.5
23,50024,26886.186
24,50025,26602.775
25,50026,59301.625
26,50027,28097.816
27,50028,22627.422
28,50029,27370.133
29,50030,30550.104
30,50031,37260.5
31,50032,48169.043
32,50033,37260.5
33,50034,37260.5
34,50035,34800.438
35,50036,30920.914
36,50037,37260.5
37,50038,24153.344
38,50039,16180.454
39,50040,25027.87
40,50041,30304.738
41,50042,25963.373
42,50043,21718.662
43,50044,37260.5
44,50045,16793.54
45,50046,30303.547
46,50047,40748.4
47,50048,24940.355
48,50049,37260.5
49,50050,24308.578
50,50051,23716.717
51,50052,29517.686
52,50053,31177.635
53,50054,54072.54
54,50055,47831.477
55,50056,37260.5
56,50057,25623.346
57,50058,19373.012
58,50059,23077.18
59,50060,23171.836
60,50061,28317.682
61,50062,31638.203
62,50063,28407.424
63,50064,33151.547
64,50065,35091.94
65,50066,25898.78
66,50067,74193.0
67,50068,37260.5
68,50069,37260.5
69,50070,39675.215
70,50071,26340.22
71,50072,23460.895
72,50073,37260.5
73,50074,27772.133
74,50075,37260.5
75,50076,24696.393
76,50077,25402.49
77,50078,26793.158
78,50079,32196.857
79,50080,50513.707
80,50081,29059.604
81,50082,24617.902
82,50083,41648.535
83,50084,37260.5
84,50085,22971.379
85,50086,45557.625
86,50087,29312.107
87,50088,32671.768
88,50089,40506.62
89,50090,23836.057
90,50091,23110.031
91,50092,50384.652
92,50093,37260.5
93,50094,24723.645
94,50095,23780.582
95,50096,26376.402
96,50097,21345.229
97,50098,34988.195
98,50099,16180.454
99,50100,25883.896
100,50101,28067.617
101,50102,46351.53
102,50103,22427.387
103,50104,37260.5
104,50105,28988.586
105,50106,30986.242
106,50107,37260.5
107,50108,44745.86
108,50109,37847.426
109,50110,33712.703
110,50111,28104.6
111,50112,23076.52
112,50113,24531.508
113,50114,27698.273
114,50115,32345.104
115,50116,62338.68
116,50117,29033.887
117,50118,27481.828
118,50119,29155.766
119,50120,37937.37
120,50121,37260.5
121,50122,55405.105
122,50123,66348.56
123,50124,19373.012
124,50125,68609.31
125,50126,34854.77
126,50127,23076.086
127,50128,20159.31
128,50129,35301.27
129,50130,22121.012
130,50131,22829.797
131,50132,37260.5
132,50133,22329.463
133,50134,25538.674
134,50135,37260.5
135,50136,22933.72
136,50137,37260.5
137,50138,25963.746
138,50139,29247.201
139,50140,29565.197
140,50141,37260.5
141,50142,37963.207
142,50143,30315.766
143,50144,37260.5
144,50145,26721.984
145,50146,37260.5
146,50147,25840.37
147,50148,28147.504
148,50149,37260.5
149,50150,43103.516
150,50151,22515.256
151,50152,30997.635
152,50153,28176.504
153,50154,67501.41
154,50155,37260.5
155,50156,33052.8
156,50157,42725.56
157,50158,37260.5
158,50159,37260.5
159,50160,26177.354
160,50161,29347.887
161,50162,27227.762
162,50163,16506.387
163,50164,37260.5
164,50165,58330.043
165,50166,25042.793
166,50167,20159.31
167,50168,28065.727
168,50169,44264.113
169,50170,37260.5
170,50171,28465.623
171,50172,24698.635
172,50173,25195.893
173,50174,37260.5
174,50175,24708.64
175,50176,29113.16
176,50177,26412.658
177,50178,28444.648
178,50179,31100.205
179,50180,22930.453
180,50181,26548.012
181,50182,27491.383
182,50183,31074.48
183,50184,27003.146
184,50185,30023.033
185,50186,34468.055
186,50187,37260.5
187,50188,37260.5
188,50189,37260.5
189,50190,25603.021
190,50191,25966.412
191,50192,20411.467
192,50193,26329.924
193,50194,16178.011
194,50195,37052.69
195,50196,37260.5
196,50197,24272.045
197,50198,29945.506
198,50199,26325.01
199,50200,37260.5
200,50201,81383.03
201,50202,26496.45
202,50203,41497.816
203,50204,26992.645
204,50205,37260.5
205,50206,37260.5
206,50207,37260.5
207,50208,69158.086
208,50209,37260.5
209,50210,37260.5
210,50211,40979.883
211,50212,37260.5
212,50213,37260.5
213,50214,37260.5
214,50215,27931.82
215,50216,26801.53
216,50217,64056.17
217,50218,17757.77
218,50219,45430.477
219,50220,48672.164
220,50221,22662.555
221,50222,25626.95
222,50223,38009.785
223,50224,37260.5
224,50225,37260.5
225,50226,26001.11
226,50227,45355.688
227,50228,37260.5
228,50229,39204.72
229,50230,22826.941
230,50231,27449.879
231,50232,43101.305
232,50233,31229.555
233,50234,28760.645
234,50235,24916.592
235,50236,27296.44
236,50237,26156.096
237,50238,37260.5
238,50239,17960.566
239,50240,27328.152
240,50241,29647.15
241,50242,37260.5
242,50243,28332.705
243,50244,28126.883
244,50245,41334.65
245,50246,34063.71
246,50247,30124.514
247,50248,33686.227
248,50249,27258.205
249,50250,16793.54
250,50251,34553.008
251,50252,37260.5
252,50253,37260.5
253,50254,26454.125
254,50255,27878.135
255,50256,37260.5
256,50257,75636.91
257,50258,29947.273
258,50259,29115.271
259,50260,23156.11
260,50261,23907.982
261,50262,37260.5
262,50263,37260.5
263,50264,21314.504
264,50265,23083.219
265,50266,27020.979
266,50267,27091.578
267,50268,37260.5
268,50269,28596.0
269,50270,24542.414
270,50271,29015.326
271,50272,28541.982
272,50273,16180.454
273,50274,37260.5
274,50275,20769.375
275,50276,54104.03
276,50277,30490.166
277,50278,26743.02
278,50279,26424.305
279,50280,37260.5
280,50281,29091.14
